# z rho/M
-72.9647 0
-72.4647 0
-71.9647 0
-71.4647 0
-70.9647 0
-70.4647 0
-69.9647 0
-69.4647 0
-68.9647 0
-68.4647 0
-67.9647 0
-67.4647 0
-66.9647 0
-66.4647 0
-65.9647 0
-65.4647 0
-64.9647 0
-64.4647 0
-63.9647 0
-63.4647 0
-62.9647 0
-62.4647 0
-61.9647 0
-61.4647 0
-60.9647 0
-60.4647 0
-59.9647 0
-59.4647 0
-58.9647 0
-58.4647 0
-57.9647 0
-57.4647 0
-56.9647 0
-56.4647 0
-55.9647 0
-55.4647 0
-54.9647 0
-54.4647 0
-53.9647 0
-53.4647 0
-52.9647 0
-52.4647 0
-51.9647 0
-51.4647 0
-50.9647 0
-50.4647 0
-49.9647 0
-49.4647 0
-48.9647 0
-48.4647 0
-47.9647 0
-47.4647 0
-46.9647 0
-46.4647 0
-45.9647 0
-45.4647 0
-44.9647 0
-44.4647 0
-43.9647 0
-43.4647 0
-42.9647 0
-42.4647 0
-41.9647 0
-41.4647 0
-40.9647 0
-40.4647 0
-39.9647 0
-39.4647 0
-38.9647 0
-38.4647 0
-37.9647 0
-37.4647 0
-36.9647 0
-36.4647 0
-35.9647 0
-35.4647 0
-34.9647 0
-34.4647 0
-33.9647 0
-33.4647 0
-32.9647 0.000277395
-32.4647 0.000277395
-31.9647 0
-31.4647 0.000277395
-30.9647 0.00221916
-30.4647 0.00360613
-29.9647 0.00804445
-29.4647 0.021082
-28.9647 0.0360613
-28.4647 0.073787
-27.9647 0.142304
-27.4647 0.24383
-26.9647 0.374483
-26.4647 0.587522
-25.9647 0.873794
-25.4647 1.21693
-24.9647 1.57727
-24.4647 1.98393
-23.9647 2.29461
-23.4647 2.44024
-22.9647 2.42804
-22.4647 2.49184
-21.9647 2.37838
-21.4647 2.32568
-20.9647 2.38504
-20.4647 2.41333
-19.9647 2.48712
-19.4647 2.44745
-18.9647 2.32901
-18.4647 2.06104
-17.9647 1.71014
-17.4647 1.35424
-16.9647 0.960618
-16.4647 0.687939
-15.9647 0.4344
-15.4647 0.268796
-14.9647 0.160889
-14.4647 0.0890437
-13.9647 0.0529824
-13.4647 0.0335648
-12.9647 0.0110958
-12.4647 0.00582529
-11.9647 0.00221916
-11.4647 0.00166437
-10.9647 0
-10.4647 0.000277395
-9.9647 0
-9.4647 0
-8.9647 0
-8.4647 0
-7.9647 0
-7.4647 0
-6.9647 0
-6.4647 0
-5.9647 0
-5.4647 0
-4.9647 0
-4.4647 0
-3.9647 0
-3.4647 0
-2.9647 0
-2.4647 0
-1.9647 0
-1.4647 0
-0.964698 0
-0.464698 0
0.0353019 0
0.535302 0
1.0353 0
1.5353 0
2.0353 0
2.5353 0
3.0353 0
3.5353 0
4.0353 0
4.5353 0
5.0353 0
5.5353 0
6.0353 0
6.5353 0
7.0353 0
7.5353 0
8.0353 0
8.5353 0.000277395
9.0353 0.00055479
9.5353 0
10.0353 0
10.5353 0.00055479
11.0353 0.00055479
11.5353 0.00194176
12.0353 0.00443832
12.5353 0.00582529
13.0353 0.0127602
13.5353 0.0274621
14.0353 0.0504859
14.5353 0.0918177
15.0353 0.156451
15.5353 0.279059
16.0353 0.437729
16.5353 0.660754
17.0353 1.00639
17.5353 1.34315
18.0353 1.71902
18.5353 2.06992
19.0353 2.32152
19.5353 2.44163
20.0353 2.46992
20.5353 2.43081
21.0353 2.36396
21.5353 2.35813
22.0353 2.35897
22.5353 2.4469
23.0353 2.50016
23.5353 2.42443
24.0353 2.28657
24.5353 1.97394
25.0353 1.59779
25.5353 1.19141
26.0353 0.888218
26.5353 0.60694
27.0353 0.370322
27.5353 0.223025
28.0353 0.127324
28.5353 0.0776705
29.0353 0.0319004
29.5353 0.0235786
30.0353 0.00832184
30.5353 0.00499311
31.0353 0.00221916
31.5353 0.00110958
32.0353 0
32.5353 0.000277395
33.0353 0
33.5353 0
34.0353 0
34.5353 0
35.0353 0
35.5353 0
36.0353 0
36.5353 0
37.0353 0
37.5353 0
38.0353 0
38.5353 0
39.0353 0
39.5353 0
40.0353 0
40.5353 0
41.0353 0
41.5353 0
42.0353 0
42.5353 0
43.0353 0
43.5353 0
44.0353 0
44.5353 0
45.0353 0
45.5353 0
46.0353 0
46.5353 0
47.0353 0
47.5353 0
48.0353 0
48.5353 0
49.0353 0
49.5353 0
50.0353 0
50.5353 0
51.0353 0
51.5353 0
52.0353 0
52.5353 0
53.0353 0
53.5353 0
54.0353 0
54.5353 0
55.0353 0
55.5353 0
56.0353 0
56.5353 0
57.0353 0
57.5353 0
58.0353 0
58.5353 0
59.0353 0
59.5353 0
60.0353 0
60.5353 0
61.0353 0
61.5353 0
62.0353 0
62.5353 0
63.0353 0
63.5353 0
64.0353 0
64.5353 0
65.0353 0
65.5353 0
66.0353 0
66.5353 0
67.0353 0
67.5353 0
68.0353 0
68.5353 0
69.0353 0
69.5353 0
70.0353 0
70.5353 0
71.0353 0
71.5353 0
72.0353 0
72.5353 0
