# z rho/M
-72.261 0
-71.761 0
-71.261 0
-70.761 0
-70.261 0
-69.761 0
-69.261 0
-68.761 0
-68.261 0
-67.761 0
-67.261 0
-66.761 0
-66.261 0
-65.761 0
-65.261 0
-64.761 0
-64.261 0
-63.761 0
-63.261 0
-62.761 0
-62.261 0
-61.761 0
-61.261 0
-60.761 0
-60.261 0
-59.761 0
-59.261 0
-58.761 0
-58.261 0
-57.761 0
-57.261 0
-56.761 0
-56.261 0
-55.761 0
-55.261 0
-54.761 0
-54.261 0
-53.761 0
-53.261 0
-52.761 0
-52.261 0
-51.761 0
-51.261 0
-50.761 0
-50.261 0
-49.761 0
-49.261 0
-48.761 0
-48.261 0
-47.761 0
-47.261 0
-46.761 0
-46.261 0
-45.761 0
-45.261 0
-44.761 0
-44.261 0
-43.761 0
-43.261 0
-42.761 0
-42.261 0
-41.761 0
-41.261 0
-40.761 0
-40.261 0
-39.761 0
-39.261 0
-38.761 0
-38.261 0
-37.761 0
-37.261 0
-36.761 0
-36.261 0
-35.761 0
-35.261 0
-34.761 0
-34.261 0
-33.761 0
-33.261 0
-32.761 0.00027472
-32.261 0.00027472
-31.761 0.0013736
-31.261 0.00164832
-30.761 0.00357135
-30.261 0.00631855
-29.761 0.0118129
-29.261 0.0230764
-28.761 0.0461529
-28.261 0.0879103
-27.761 0.153019
-27.261 0.243676
-26.761 0.400816
-26.261 0.65603
-25.761 0.91152
-25.261 1.2019
-24.761 1.56206
-24.261 1.85134
-23.761 2.09501
-23.261 2.29391
-22.761 2.3799
-22.261 2.46369
-21.761 2.45984
-21.261 2.44995
-20.761 2.46314
-20.261 2.44583
-19.761 2.41781
-19.261 2.39088
-18.761 2.20792
-18.261 1.90848
-17.761 1.65766
-17.261 1.33212
-16.761 0.991738
-16.261 0.712623
-15.761 0.460705
-15.261 0.292302
-14.761 0.187359
-14.261 0.109888
-13.761 0.0560428
-13.261 0.03434
-12.761 0.0126371
-12.261 0.00686799
-11.761 0.00384607
-11.261 0.00219776
-10.761 0.0013736
-10.261 0.000549439
-9.76103 0
-9.26103 0
-8.76103 0
-8.26103 0.00027472
-7.76103 0.00027472
-7.26103 0
-6.76103 0
-6.26103 0
-5.76103 0
-5.26103 0
-4.76103 0
-4.26103 0
-3.76103 0
-3.26103 0
-2.76103 0
-2.26103 0
-1.76103 0
-1.26103 0
-0.761028 0
-0.261028 0
0.238972 0
0.738972 0
1.23897 0
1.73897 0
2.23897 0
2.73897 0
3.23897 0
3.73897 0
4.23897 0
4.73897 0
5.23897 0
5.73897 0
6.23897 0
6.73897 0
7.23897 0
7.73897 0
8.23897 0
8.73897 0
9.23897 0.00027472
9.73897 0
10.239 0.000549439
10.739 0.0013736
11.239 0.00192304
11.739 0.0013736
12.239 0.00604383
12.739 0.0104393
13.239 0.0211534
13.739 0.0365377
14.239 0.0612625
14.739 0.108514
15.239 0.182139
15.739 0.303016
16.239 0.464276
16.739 0.682678
17.239 0.979925
17.739 1.30245
18.239 1.65986
18.739 1.91782
19.239 2.20078
19.739 2.34693
20.239 2.45242
20.739 2.4288
21.239 2.47
21.739 2.45682
22.239 2.46204
22.739 2.4733
23.239 2.40764
23.739 2.26671
24.239 2.13182
24.739 1.86727
25.239 1.5431
25.739 1.21563
26.239 0.928278
26.739 0.638998
27.239 0.408233
27.739 0.250544
28.239 0.154942
28.739 0.0766468
29.239 0.0423068
29.739 0.020604
30.239 0.00934047
30.739 0.00494495
31.239 0.00109888
31.739 0
32.239 0.000824159
32.739 0
33.239 0.00027472
33.739 0
34.239 0
34.739 0
35.239 0
35.739 0
36.239 0
36.739 0
37.239 0
37.739 0
38.239 0
38.739 0
39.239 0
39.739 0
40.239 0
40.739 0
41.239 0
41.739 0
42.239 0
42.739 0
43.239 0
43.739 0
44.239 0
44.739 0
45.239 0
45.739 0
46.239 0
46.739 0
47.239 0
47.739 0
48.239 0
48.739 0
49.239 0
49.739 0
50.239 0
50.739 0
51.239 0
51.739 0
52.239 0
52.739 0
53.239 0
53.739 0
54.239 0
54.739 0
55.239 0
55.739 0
56.239 0
56.739 0
57.239 0
57.739 0
58.239 0
58.739 0
59.239 0
59.739 0
60.239 0
60.739 0
61.239 0
61.739 0
62.239 0
62.739 0
63.239 0
63.739 0
64.239 0
64.739 0
65.239 0
65.739 0
66.239 0
66.739 0
67.239 0
67.739 0
68.239 0
68.739 0
69.239 0
69.739 0
70.239 0
70.739 0
71.239 0
71.739 0
72.239 0
