# z rho/M
-73.0593 0
-72.5593 0
-72.0593 0
-71.5593 0
-71.0593 0
-70.5593 0
-70.0593 0
-69.5593 0
-69.0593 0
-68.5593 0
-68.0593 0
-67.5593 0
-67.0593 0
-66.5593 0
-66.0593 0
-65.5593 0
-65.0593 0
-64.5593 0
-64.0593 0
-63.5593 0
-63.0593 0
-62.5593 0
-62.0593 0
-61.5593 0
-61.0593 0
-60.5593 0
-60.0593 0
-59.5593 0
-59.0593 0
-58.5593 0
-58.0593 0
-57.5593 0
-57.0593 0
-56.5593 0
-56.0593 0
-55.5593 0
-55.0593 0
-54.5593 0
-54.0593 0
-53.5593 0
-53.0593 0
-52.5593 0
-52.0593 0
-51.5593 0
-51.0593 0
-50.5593 0
-50.0593 0
-49.5593 0
-49.0593 0
-48.5593 0
-48.0593 0
-47.5593 0
-47.0593 0
-46.5593 0
-46.0593 0
-45.5593 0
-45.0593 0
-44.5593 0
-44.0593 0
-43.5593 0
-43.0593 0
-42.5593 0
-42.0593 0
-41.5593 0
-41.0593 0
-40.5593 0
-40.0593 0
-39.5593 0
-39.0593 0
-38.5593 0
-38.0593 0
-37.5593 0
-37.0593 0
-36.5593 0
-36.0593 0
-35.5593 0
-35.0593 0
-34.5593 0
-34.0593 0
-33.5593 0
-33.0593 0
-32.5593 0.000277754
-32.0593 0.000277754
-31.5593 0.000833263
-31.0593 0.00138877
-30.5593 0.00249979
-30.0593 0.00944364
-29.5593 0.0144432
-29.0593 0.0308307
-28.5593 0.0616614
-28.0593 0.125545
-27.5593 0.238035
-27.0593 0.385245
-26.5593 0.583006
-26.0593 0.88798
-25.5593 1.22601
-25.0593 1.58514
-24.5593 1.94928
-24.0593 2.22176
-23.5593 2.43257
-23.0593 2.48396
-22.5593 2.44813
-22.0593 2.4884
-21.5593 2.37674
-21.0593 2.41924
-20.5593 2.39702
-20.0593 2.43868
-19.5593 2.4434
-19.0593 2.30508
-18.5593 2.0526
-18.0593 1.76318
-17.5593 1.35489
-17.0593 1.00519
-16.5593 0.671054
-16.0593 0.439129
-15.5593 0.266922
-15.0593 0.161931
-14.5593 0.0891591
-14.0593 0.0441629
-13.5593 0.0247201
-13.0593 0.0116657
-12.5593 0.0066661
-12.0593 0.00277754
-11.5593 0.00249979
-11.0593 0.000833263
-10.5593 0
-10.0593 0
-9.55925 0.000277754
-9.05925 0
-8.55925 0.000277754
-8.05925 0
-7.55925 0
-7.05925 0
-6.55925 0
-6.05925 0
-5.55925 0
-5.05925 0
-4.55925 0
-4.05925 0
-3.55925 0
-3.05925 0
-2.55925 0
-2.05925 0
-1.55925 0
-1.05925 0
-0.559251 0
-0.0592509 0
0.440749 0
0.940749 0
1.44075 0
1.94075 0
2.44075 0
2.94075 0
3.44075 0
3.94075 0
4.44075 0
4.94075 0
5.44075 0
5.94075 0
6.44075 0
6.94075 0
7.44075 0
7.94075 0
8.44075 0
8.94075 0
9.44075 0.000277754
9.94075 0
10.4407 0
10.9407 0
11.4407 0.000833263
11.9407 0.00388856
12.4407 0.00805487
12.9407 0.0130545
13.4407 0.0249979
13.9407 0.0458295
14.4407 0.0891591
14.9407 0.15332
15.4407 0.261645
15.9407 0.436074
16.4407 0.715773
16.9407 0.968807
17.4407 1.38849
17.9407 1.71319
18.4407 2.07816
18.9407 2.27703
19.4407 2.47007
19.9407 2.49007
20.4407 2.42091
20.9407 2.37841
21.4407 2.3973
21.9407 2.44535
22.4407 2.46451
22.9407 2.48951
23.4407 2.39396
23.9407 2.23398
24.4407 1.94011
24.9407 1.58792
25.4407 1.20823
25.9407 0.900479
26.4407 0.589395
26.9407 0.368858
27.4407 0.217759
27.9407 0.138322
28.4407 0.0730494
28.9407 0.0336083
29.4407 0.0186095
29.9407 0.00611059
30.4407 0.00499958
30.9407 0.00249979
31.4407 0.00111102
31.9407 0.000277754
32.4407 0
32.9407 0.000555509
33.4407 0
33.9407 0.000277754
34.4407 0
34.9407 0
35.4407 0
35.9407 0
36.4407 0
36.9407 0
37.4407 0
37.9407 0
38.4407 0
38.9407 0
39.4407 0
39.9407 0
40.4407 0
40.9407 0
41.4407 0
41.9407 0
42.4407 0
42.9407 0
43.4407 0
43.9407 0
44.4407 0
44.9407 0
45.4407 0
45.9407 0
46.4407 0
46.9407 0
47.4407 0
47.9407 0
48.4407 0
48.9407 0
49.4407 0
49.9407 0
50.4407 0
50.9407 0
51.4407 0
51.9407 0
52.4407 0
52.9407 0
53.4407 0
53.9407 0
54.4407 0
54.9407 0
55.4407 0
55.9407 0
56.4407 0
56.9407 0
57.4407 0
57.9407 0
58.4407 0
58.9407 0
59.4407 0
59.9407 0
60.4407 0
60.9407 0
61.4407 0
61.9407 0
62.4407 0
62.9407 0
63.4407 0
63.9407 0
64.4407 0
64.9407 0
65.4407 0
65.9407 0
66.4407 0
66.9407 0
67.4407 0
67.9407 0
68.4407 0
68.9407 0
69.4407 0
69.9407 0
70.4407 0
70.9407 0
71.4407 0
71.9407 0
72.4407 0
72.9407 0
