#total ContainerOverlap bonded nonbonded
10000 4556.890874055603 0 9483.623489082403 -4926.7326150268
20000 4518.259275120372 0 9433.826918158808 -4915.567643038436
30000 4499.259369630021 0 9378.049294967725 -4878.789925337704
40000 4434.03519169706 0 9406.025573632551 -4971.99038193549
50000 4495.477522391774 0 9456.184103570999 -4960.706581179224
60000 4450.398427798296 0 9493.763923295795 -5043.365495497499
70000 4499.005744855185 0 9454.205743269844 -4955.199998414659
80000 4481.886895922545 0 9444.644014697755 -4962.75711877521
90000 4510.863695626321 0 9457.974824742842 -4947.111129116521
100000 4473.897235885356 0 9476.588477430299 -5002.691241544943
110000 4515.43057026175 0 9424.960517324658 -4909.529947062908
120000 4471.959804494029 0 9440.058682117255 -4968.098877623225
130000 4512.1283469906 0 9454.123595706202 -4941.995248715602
140000 4498.805275111544 0 9445.823859761602 -4947.018584650058
150000 4517.685814617866 0 9423.630779615458 -4905.944964997592
160000 4479.033140446379 0 9468.46573058106 -4989.432590134681
170000 4529.550361534079 0 9478.748155183137 -4949.197793649058
180000 4450.924702310082 0 9407.596612720607 -4956.671910410525
190000 4496.728858376835 0 9486.006478248022 -4989.277619871187
200000 4516.705931842774 0 9450.741789539412 -4934.035857696638
210000 4461.687185976308 0 9409.197791122191 -4947.510605145883
220000 4537.656617652608 0 9464.98781070043 -4927.331193047822
230000 4524.878523639039 0 9449.140553570534 -4924.262029931496
240000 4460.163094598436 0 9469.196356577706 -5009.03326197927
250000 4510.899064685652 0 9432.745301276118 -4921.846236590466
260000 4478.03976522311 0 9381.759443188148 -4903.719677965038
270000 4506.707742040385 0 9426.804384936091 -4920.096642895706
280000 4470.118962948134 0 9451.955476171061 -4981.836513222926
290000 4470.016719055352 0 9426.401709347931 -4956.384990292579
300000 4506.293327410738 0 9417.761725449845 -4911.468398039107
310000 4527.691067958565 0 9454.095184362277 -4926.404116403712
320000 4488.180537323439 0 9449.098397369888 -4960.917860046448
330000 4508.019803103697 0 9462.456691885507 -4954.43688878181
340000 4495.325590032473 0 9400.430039319288 -4905.104449286815
350000 4510.794106445814 0 9417.694984088052 -4906.900877642238
360000 4469.259912345075 0 9462.997523269805 -4993.73761092473
370000 4485.998540363994 0 9485.586769601392 -4999.588229237398
380000 4498.210480033824 0 9447.581843752567 -4949.371363718743
390000 4499.231763978612 0 9426.657803175412 -4927.4260391968
400000 4444.593256878004 0 9415.685432539156 -4971.092175661152
410000 4469.238955045712 0 9389.589623233453 -4920.350668187741
420000 4493.739850484429 0 9446.005808845804 -4952.265958361376
