# z rho/M
-71.4941 0
-70.9941 0
-70.4941 0
-69.9941 0
-69.4941 0
-68.9941 0
-68.4941 0
-67.9941 0
-67.4941 0
-66.9941 0
-66.4941 0
-65.9941 0
-65.4941 0
-64.9941 0
-64.4941 0
-63.9941 0
-63.4941 0
-62.9941 0
-62.4941 0
-61.9941 0
-61.4941 0
-60.9941 0
-60.4941 0
-59.9941 0
-59.4941 0
-58.9941 0
-58.4941 0
-57.9941 0
-57.4941 0
-56.9941 0
-56.4941 0
-55.9941 0
-55.4941 0
-54.9941 0
-54.4941 0
-53.9941 0
-53.4941 0
-52.9941 0
-52.4941 0
-51.9941 0
-51.4941 0
-50.9941 0
-50.4941 0
-49.9941 0
-49.4941 0
-48.9941 0
-48.4941 0
-47.9941 0
-47.4941 0
-46.9941 0
-46.4941 0
-45.9941 0
-45.4941 0
-44.9941 0
-44.4941 0
-43.9941 0
-43.4941 0
-42.9941 0
-42.4941 0
-41.9941 0
-41.4941 0
-40.9941 0
-40.4941 0
-39.9941 0
-39.4941 0
-38.9941 0
-38.4941 0
-37.9941 0
-37.4941 0
-36.9941 0
-36.4941 0
-35.9941 0
-35.4941 0
-34.9941 0
-34.4941 0
-33.9941 0
-33.4941 0
-32.9941 0
-32.4941 0.000543608
-31.9941 0.00108722
-31.4941 0.000271804
-30.9941 0.00190263
-30.4941 0.00380525
-29.9941 0.0130466
-29.4941 0.0160364
-28.9941 0.0383243
-28.4941 0.0736588
-27.9941 0.136174
-27.4941 0.244352
-26.9941 0.40227
-26.4941 0.608841
-25.9941 0.890973
-25.4941 1.2204
-24.9941 1.54113
-24.4941 1.83875
-23.9941 2.07767
-23.4941 2.28125
-22.9941 2.36252
-22.4941 2.45466
-21.9941 2.46417
-21.4941 2.45221
-20.9941 2.46553
-20.4941 2.45031
-19.9941 2.44379
-19.4941 2.33235
-18.9941 2.17579
-18.4941 1.93035
-17.9941 1.6243
-17.4941 1.32233
-16.9941 0.968709
-16.4941 0.665919
-15.9941 0.453641
-15.4941 0.26365
-14.9941 0.154928
-14.4941 0.0924133
-13.9941 0.0491965
-13.4941 0.0198417
-12.9941 0.0154928
-12.4941 0.0067951
-11.9941 0.00407706
-11.4941 0.00163082
-10.9941 0.000815412
-10.4941 0.000271804
-9.99409 0.000271804
-9.49409 0
-8.99409 0
-8.49409 0
-7.99409 0
-7.49409 0.000271804
-6.99409 0
-6.49409 0
-5.99409 0
-5.49409 0
-4.99409 0
-4.49409 0
-3.99409 0
-3.49409 0
-2.99409 0
-2.49409 0
-1.99409 0
-1.49409 0
-0.994088 0
-0.494088 0
0.00591233 0
0.505912 0
1.00591 0
1.50591 0
2.00591 0
2.50591 0
3.00591 0
3.50591 0
4.00591 0
4.50591 0
5.00591 0
5.50591 0
6.00591 0
6.50591 0
7.00591 0
7.50591 0
8.00591 0
8.50591 0
9.00591 0.000271804
9.50591 0
10.0059 0
10.5059 0.000271804
11.0059 0.000543608
11.5059 0.00271804
12.0059 0.00489247
12.5059 0.00597969
13.0059 0.0135902
13.5059 0.0282676
14.0059 0.0546326
14.5059 0.0891517
15.0059 0.169334
15.5059 0.276153
16.0059 0.434886
16.5059 0.650155
17.0059 0.999695
17.5059 1.29297
18.0059 1.62213
18.5059 1.94285
19.0059 2.18231
19.5059 2.28723
20.0059 2.4533
20.5059 2.47287
21.0059 2.47314
21.5059 2.45629
22.0059 2.44596
22.5059 2.44787
23.0059 2.35763
23.5059 2.2519
24.0059 2.07441
24.5059 1.82815
25.0059 1.55798
25.5059 1.231
26.0059 0.896953
26.5059 0.630857
27.0059 0.402813
27.5059 0.244623
28.0059 0.138892
28.5059 0.0701254
29.0059 0.0358781
29.5059 0.0203853
30.0059 0.00978494
30.5059 0.00326165
31.0059 0.00380525
31.5059 0.000815412
32.0059 0
32.5059 0
33.0059 0
33.5059 0
34.0059 0
34.5059 0
35.0059 0
35.5059 0
36.0059 0
36.5059 0
37.0059 0
37.5059 0
38.0059 0
38.5059 0
39.0059 0
39.5059 0
40.0059 0
40.5059 0
41.0059 0
41.5059 0
42.0059 0
42.5059 0
43.0059 0
43.5059 0
44.0059 0
44.5059 0
45.0059 0
45.5059 0
46.0059 0
46.5059 0
47.0059 0
47.5059 0
48.0059 0
48.5059 0
49.0059 0
49.5059 0
50.0059 0
50.5059 0
51.0059 0
51.5059 0
52.0059 0
52.5059 0
53.0059 0
53.5059 0
54.0059 0
54.5059 0
55.0059 0
55.5059 0
56.0059 0
56.5059 0
57.0059 0
57.5059 0
58.0059 0
58.5059 0
59.0059 0
59.5059 0
60.0059 0
60.5059 0
61.0059 0
61.5059 0
62.0059 0
62.5059 0
63.0059 0
63.5059 0
64.0059 0
64.5059 0
65.0059 0
65.5059 0
66.0059 0
66.5059 0
67.0059 0
67.5059 0
68.0059 0
68.5059 0
69.0059 0
69.5059 0
70.0059 0
70.5059 0
71.0059 0
