# z rho/M
-73.7286 0
-73.2286 0
-72.7286 0
-72.2286 0
-71.7286 0
-71.2286 0
-70.7286 0
-70.2286 0
-69.7286 0
-69.2286 0
-68.7286 0
-68.2286 0
-67.7286 0
-67.2286 0
-66.7286 0
-66.2286 0
-65.7286 0
-65.2286 0
-64.7286 0
-64.2286 0
-63.7286 0
-63.2286 0
-62.7286 0
-62.2286 0
-61.7286 0
-61.2286 0
-60.7286 0
-60.2286 0
-59.7286 0
-59.2286 0
-58.7286 0
-58.2286 0
-57.7286 0
-57.2286 0
-56.7286 0
-56.2286 0
-55.7286 0
-55.2286 0
-54.7286 0
-54.2286 0
-53.7286 0
-53.2286 0
-52.7286 0
-52.2286 0
-51.7286 0
-51.2286 0
-50.7286 0
-50.2286 0
-49.7286 0
-49.2286 0
-48.7286 0
-48.2286 0
-47.7286 0
-47.2286 0
-46.7286 0
-46.2286 0
-45.7286 0
-45.2286 0
-44.7286 0
-44.2286 0
-43.7286 0
-43.2286 0
-42.7286 0
-42.2286 0
-41.7286 0
-41.2286 0
-40.7286 0
-40.2286 0
-39.7286 0
-39.2286 0
-38.7286 0
-38.2286 0
-37.7286 0
-37.2286 0
-36.7286 0
-36.2286 0
-35.7286 0
-35.2286 0
-34.7286 0
-34.2286 0
-33.7286 0
-33.2286 0.000280299
-32.7286 0.000840897
-32.2286 0
-31.7286 0.000840897
-31.2286 0.000840897
-30.7286 0.00392419
-30.2286 0.0114923
-29.7286 0.0179391
-29.2286 0.0302723
-28.7286 0.0742792
-28.2286 0.130339
-27.7286 0.218633
-27.2286 0.390737
-26.7286 0.588908
-26.2286 0.872851
-25.7286 1.18903
-25.2286 1.60751
-24.7286 2.01058
-24.2286 2.29845
-23.7286 2.46102
-23.2286 2.56277
-22.7286 2.49915
-22.2286 2.3831
-21.7286 2.3604
-21.2286 2.34806
-20.7286 2.45374
-20.2286 2.5468
-19.7286 2.4728
-19.2286 2.36404
-18.7286 2.15242
-18.2286 1.79503
-17.7286 1.30087
-17.2286 0.957782
-16.7286 0.685051
-16.2286 0.442872
-15.7286 0.268526
-15.2286 0.152202
-14.7286 0.0863321
-14.2286 0.045969
-13.7286 0.0232648
-13.2286 0.0140149
-12.7286 0.00588628
-12.2286 0.00196209
-11.7286 0.00140149
-11.2286 0.000840897
-10.7286 0.000280299
-10.2286 0
-9.7286 0.000280299
-9.2286 0
-8.7286 0
-8.2286 0
-7.7286 0
-7.2286 0
-6.7286 0
-6.2286 0
-5.7286 0
-5.2286 0
-4.7286 0
-4.2286 0
-3.7286 0
-3.2286 0
-2.7286 0
-2.2286 0
-1.7286 0
-1.2286 0
-0.728599 0
-0.228599 0
0.271401 0
0.771401 0
1.2714 0
1.7714 0
2.2714 0
2.7714 0
3.2714 0
3.7714 0
4.2714 0
4.7714 0
5.2714 0
5.7714 0
6.2714 0
6.7714 0
7.2714 0
7.7714 0
8.2714 0
8.7714 0
9.2714 0
9.7714 0.000560598
10.2714 0
10.7714 0.000560598
11.2714 0.00168179
11.7714 0.00364389
12.2714 0.00756807
12.7714 0.0142952
13.2714 0.0257875
13.7714 0.0479311
14.2714 0.089976
14.7714 0.157808
15.2714 0.261239
15.7714 0.432501
16.2714 0.671596
16.7714 0.967031
17.2714 1.37655
17.7714 1.7429
18.2714 2.11962
18.7714 2.38086
19.2714 2.46046
19.7714 2.51765
20.2714 2.46663
20.7714 2.37077
21.2714 2.36853
21.7714 2.40973
22.2714 2.46243
22.7714 2.53923
23.2714 2.50727
23.7714 2.29957
24.2714 1.96994
24.7714 1.65096
25.2714 1.22098
25.7714 0.846783
26.2714 0.584984
26.7714 0.36607
27.2714 0.213588
27.7714 0.128097
28.2714 0.0717565
28.7714 0.0420448
29.2714 0.0190603
29.7714 0.00756807
30.2714 0.00476508
30.7714 0.00280299
31.2714 0
31.7714 0.000280299
32.2714 0.000280299
32.7714 0
33.2714 0.000280299
33.7714 0
34.2714 0
34.7714 0
35.2714 0
35.7714 0
36.2714 0
36.7714 0
37.2714 0
37.7714 0
38.2714 0
38.7714 0
39.2714 0
39.7714 0
40.2714 0
40.7714 0
41.2714 0
41.7714 0
42.2714 0
42.7714 0
43.2714 0
43.7714 0
44.2714 0
44.7714 0
45.2714 0
45.7714 0
46.2714 0
46.7714 0
47.2714 0
47.7714 0
48.2714 0
48.7714 0
49.2714 0
49.7714 0
50.2714 0
50.7714 0
51.2714 0
51.7714 0
52.2714 0
52.7714 0
53.2714 0
53.7714 0
54.2714 0
54.7714 0
55.2714 0
55.7714 0
56.2714 0
56.7714 0
57.2714 0
57.7714 0
58.2714 0
58.7714 0
59.2714 0
59.7714 0
60.2714 0
60.7714 0
61.2714 0
61.7714 0
62.2714 0
62.7714 0
63.2714 0
63.7714 0
64.2714 0
64.7714 0
65.2714 0
65.7714 0
66.2714 0
66.7714 0
67.2714 0
67.7714 0
68.2714 0
68.7714 0
69.2714 0
69.7714 0
70.2714 0
70.7714 0
71.2714 0
71.7714 0
72.2714 0
72.7714 0
73.2714 0
