# z rho/M
-73.7385 0
-73.2385 0
-72.7385 0
-72.2385 0
-71.7385 0
-71.2385 0
-70.7385 0
-70.2385 0
-69.7385 0
-69.2385 0
-68.7385 0
-68.2385 0
-67.7385 0
-67.2385 0
-66.7385 0
-66.2385 0
-65.7385 0
-65.2385 0
-64.7385 0
-64.2385 0
-63.7385 0
-63.2385 0
-62.7385 0
-62.2385 0
-61.7385 0
-61.2385 0
-60.7385 0
-60.2385 0
-59.7385 0
-59.2385 0
-58.7385 0
-58.2385 0
-57.7385 0
-57.2385 0
-56.7385 0
-56.2385 0
-55.7385 0
-55.2385 0
-54.7385 0
-54.2385 0
-53.7385 0
-53.2385 0
-52.7385 0
-52.2385 0
-51.7385 0
-51.2385 0
-50.7385 0
-50.2385 0
-49.7385 0
-49.2385 0
-48.7385 0
-48.2385 0
-47.7385 0
-47.2385 0
-46.7385 0
-46.2385 0
-45.7385 0
-45.2385 0
-44.7385 0
-44.2385 0
-43.7385 0
-43.2385 0
-42.7385 0
-42.2385 0
-41.7385 0
-41.2385 0
-40.7385 0
-40.2385 0
-39.7385 0
-39.2385 0
-38.7385 0
-38.2385 0
-37.7385 0
-37.2385 0
-36.7385 0
-36.2385 0
-35.7385 0
-35.2385 0
-34.7385 0
-34.2385 0
-33.7385 0
-33.2385 0.000280336
-32.7385 0.000560673
-32.2385 0.00112135
-31.7385 0.000560673
-31.2385 0.00252303
-30.7385 0.00504606
-30.2385 0.0109331
-29.7385 0.0238286
-29.2385 0.0423308
-28.7385 0.0728875
-28.2385 0.137365
-27.7385 0.234361
-27.2385 0.403124
-26.7385 0.614498
-26.2385 0.909692
-25.7385 1.24189
-25.2385 1.60549
-24.7385 1.93741
-24.2385 2.22924
-23.7385 2.39576
-23.2385 2.49864
-22.7385 2.47033
-22.2385 2.41482
-21.7385 2.47453
-21.2385 2.41033
-20.7385 2.42743
-20.2385 2.45238
-19.7385 2.47761
-19.2385 2.30409
-18.7385 2.03356
-18.2385 1.75126
-17.7385 1.39776
-17.2385 1.00417
-16.7385 0.694674
-16.2385 0.463957
-15.7385 0.289868
-15.2385 0.176332
-14.7385 0.100921
-14.2385 0.0630757
-13.7385 0.0322387
-13.2385 0.0154185
-12.7385 0.00897077
-12.2385 0.00420505
-11.7385 0.00280336
-11.2385 0.00140168
-10.7385 0
-10.2385 0.000280336
-9.73847 0
-9.23847 0
-8.73847 0
-8.23847 0.000280336
-7.73847 0
-7.23847 0
-6.73847 0
-6.23847 0
-5.73847 0
-5.23847 0
-4.73847 0
-4.23847 0
-3.73847 0
-3.23847 0
-2.73847 0
-2.23847 0
-1.73847 0
-1.23847 0
-0.738466 0
-0.238466 0
0.261534 0
0.761534 0
1.26153 0
1.76153 0
2.26153 0
2.76153 0
3.26153 0
3.76153 0
4.26153 0
4.76153 0
5.26153 0
5.76153 0
6.26153 0
6.76153 0
7.26153 0
7.76153 0
8.26153 0
8.76153 0
9.26153 0.000280336
9.76153 0
10.2615 0.000280336
10.7615 0.00112135
11.2615 0.00280336
11.7615 0.00336404
12.2615 0.00981178
12.7615 0.0134562
13.2615 0.0285943
13.7615 0.0569083
14.2615 0.104005
14.7615 0.176332
15.2615 0.305286
15.7615 0.465078
16.2615 0.705327
16.7615 1.01314
17.2615 1.37085
17.7615 1.69519
18.2615 2.04842
18.7615 2.33296
19.2615 2.4179
19.7615 2.4964
20.2615 2.44145
20.7615 2.41454
21.2615 2.40697
21.7615 2.42099
22.2615 2.51406
22.7615 2.54237
23.2615 2.39772
23.7615 2.21185
24.2615 1.92984
24.7615 1.6139
25.2615 1.24329
25.7615 0.868763
26.2615 0.634682
26.7615 0.404806
27.2615 0.23352
27.7615 0.152503
28.2615 0.0796156
28.7615 0.0389668
29.2615 0.0229876
29.7615 0.0100921
30.2615 0.00560673
30.7615 0.00224269
31.2615 0.00140168
31.7615 0.000280336
32.2615 0.000280336
32.7615 0
33.2615 0
33.7615 0
34.2615 0
34.7615 0
35.2615 0
35.7615 0
36.2615 0
36.7615 0
37.2615 0
37.7615 0
38.2615 0
38.7615 0
39.2615 0
39.7615 0
40.2615 0
40.7615 0
41.2615 0
41.7615 0
42.2615 0
42.7615 0
43.2615 0
43.7615 0
44.2615 0
44.7615 0
45.2615 0
45.7615 0
46.2615 0
46.7615 0
47.2615 0
47.7615 0
48.2615 0
48.7615 0
49.2615 0
49.7615 0
50.2615 0
50.7615 0
51.2615 0
51.7615 0
52.2615 0
52.7615 0
53.2615 0
53.7615 0
54.2615 0
54.7615 0
55.2615 0
55.7615 0
56.2615 0
56.7615 0
57.2615 0
57.7615 0
58.2615 0
58.7615 0
59.2615 0
59.7615 0
60.2615 0
60.7615 0
61.2615 0
61.7615 0
62.2615 0
62.7615 0
63.2615 0
63.7615 0
64.2615 0
64.7615 0
65.2615 0
65.7615 0
66.2615 0
66.7615 0
67.2615 0
67.7615 0
68.2615 0
68.7615 0
69.2615 0
69.7615 0
70.2615 0
70.7615 0
71.2615 0
71.7615 0
72.2615 0
72.7615 0
73.2615 0
