# z rho/M
-70.8981 0
-70.3981 0
-69.8981 0
-69.3981 0
-68.8981 0
-68.3981 0
-67.8981 0
-67.3981 0
-66.8981 0
-66.3981 0
-65.8981 0
-65.3981 0
-64.8981 0
-64.3981 0
-63.8981 0
-63.3981 0
-62.8981 0
-62.3981 0
-61.8981 0
-61.3981 0
-60.8981 0
-60.3981 0
-59.8981 0
-59.3981 0
-58.8981 0
-58.3981 0
-57.8981 0
-57.3981 0
-56.8981 0
-56.3981 0
-55.8981 0
-55.3981 0
-54.8981 0
-54.3981 0
-53.8981 0
-53.3981 0
-52.8981 0
-52.3981 0
-51.8981 0
-51.3981 0
-50.8981 0
-50.3981 0
-49.8981 0
-49.3981 0
-48.8981 0
-48.3981 0
-47.8981 0
-47.3981 0
-46.8981 0
-46.3981 0
-45.8981 0
-45.3981 0
-44.8981 0
-44.3981 0
-43.8981 0
-43.3981 0
-42.8981 0
-42.3981 0
-41.8981 0
-41.3981 0
-40.8981 0
-40.3981 0
-39.8981 0
-39.3981 0
-38.8981 0
-38.3981 0
-37.8981 0
-37.3981 0
-36.8981 0
-36.3981 0
-35.8981 0
-35.3981 0
-34.8981 0
-34.3981 0
-33.8981 0
-33.3981 0
-32.8981 0.000269538
-32.3981 0
-31.8981 0.000539076
-31.3981 0.000808614
-30.8981 0.00323446
-30.3981 0.00431261
-29.8981 0.0126683
-29.3981 0.0283015
-28.8981 0.0539076
-28.3981 0.0951469
-27.8981 0.159836
-27.3981 0.260104
-26.8981 0.437999
-26.3981 0.64177
-25.8981 0.952009
-25.3981 1.22451
-24.8981 1.57653
-24.3981 1.83744
-23.8981 2.08596
-23.3981 2.25442
-22.8981 2.36762
-22.3981 2.37894
-21.8981 2.35927
-21.3981 2.36547
-20.8981 2.31371
-20.3981 2.32288
-19.8981 2.35037
-19.3981 2.35307
-18.8981 2.13016
-18.3981 1.91992
-17.8981 1.62747
-17.3981 1.28947
-16.8981 0.955243
-16.3981 0.680853
-15.8981 0.464684
-15.3981 0.299457
-14.8981 0.19245
-14.3981 0.102424
-13.8981 0.0525599
-13.3981 0.0323446
-12.8981 0.0169809
-12.3981 0.00808614
-11.8981 0.0056603
-11.3981 0.003504
-10.8981 0.0021563
-10.3981 0.000539076
-9.89811 0.00134769
-9.39811 0
-8.89811 0.000539076
-8.39811 0.000808614
-7.89811 0.000269538
-7.39811 0
-6.89811 0
-6.39811 0
-5.89811 0
-5.39811 0
-4.89811 0.000539076
-4.39811 0
-3.89811 0
-3.39811 0
-2.89811 0
-2.39811 0
-1.89811 0
-1.39811 0
-0.898106 0
-0.398106 0
0.101894 0
0.601894 0
1.10189 0
1.60189 0
2.10189 0
2.60189 0
3.10189 0
3.60189 0
4.10189 0
4.60189 0
5.10189 0
5.60189 0
6.10189 0
6.60189 0
7.10189 0
7.60189 0
8.10189 0
8.60189 0.000269538
9.10189 0.000269538
9.60189 0.000269538
10.1019 0.000269538
10.6019 0.00107815
11.1019 0.00107815
11.6019 0.00323446
12.1019 0.00592984
12.6019 0.00646891
13.1019 0.0164418
13.6019 0.0277624
14.1019 0.0587593
14.6019 0.0989205
15.1019 0.192181
15.6019 0.307004
16.1019 0.46118
16.6019 0.687861
17.1019 0.979501
17.6019 1.27734
18.1019 1.62612
18.6019 1.89297
19.1019 2.15361
19.6019 2.32153
20.1019 2.33231
20.6019 2.38514
21.1019 2.38649
21.6019 2.30967
22.1019 2.3714
22.6019 2.36708
23.1019 2.30779
23.6019 2.25846
24.1019 2.08353
24.6019 1.86493
25.1019 1.57788
25.6019 1.26386
26.1019 0.918586
26.6019 0.638805
27.1019 0.417784
27.6019 0.261452
28.1019 0.15741
28.6019 0.0927211
29.1019 0.0568725
29.6019 0.0288406
30.1019 0.0159027
30.6019 0.0078166
31.1019 0.00161723
31.6019 0.00134769
32.1019 0.000539076
32.6019 0
33.1019 0
33.6019 0
34.1019 0.000269538
34.6019 0
35.1019 0
35.6019 0
36.1019 0
36.6019 0
37.1019 0
37.6019 0
38.1019 0
38.6019 0
39.1019 0
39.6019 0
40.1019 0
40.6019 0
41.1019 0
41.6019 0
42.1019 0
42.6019 0
43.1019 0
43.6019 0
44.1019 0
44.6019 0
45.1019 0
45.6019 0
46.1019 0
46.6019 0
47.1019 0
47.6019 0
48.1019 0
48.6019 0
49.1019 0
49.6019 0
50.1019 0
50.6019 0
51.1019 0
51.6019 0
52.1019 0
52.6019 0
53.1019 0
53.6019 0
54.1019 0
54.6019 0
55.1019 0
55.6019 0
56.1019 0
56.6019 0
57.1019 0
57.6019 0
58.1019 0
58.6019 0
59.1019 0
59.6019 0
60.1019 0
60.6019 0
61.1019 0
61.6019 0
62.1019 0
62.6019 0
63.1019 0
63.6019 0
64.1019 0
64.6019 0
65.1019 0
65.6019 0
66.1019 0
66.6019 0
67.1019 0
67.6019 0
68.1019 0
68.6019 0
69.1019 0
69.6019 0
70.1019 0
70.6019 0
