# z rho/M
-74.4249 0
-73.9249 0
-73.4249 0
-72.9249 0
-72.4249 0
-71.9249 0
-71.4249 0
-70.9249 0
-70.4249 0
-69.9249 0
-69.4249 0
-68.9249 0
-68.4249 0
-67.9249 0
-67.4249 0
-66.9249 0
-66.4249 0
-65.9249 0
-65.4249 0
-64.9249 0
-64.4249 0
-63.9249 0
-63.4249 0
-62.9249 0
-62.4249 0
-61.9249 0
-61.4249 0
-60.9249 0
-60.4249 0
-59.9249 0
-59.4249 0
-58.9249 0
-58.4249 0
-57.9249 0
-57.4249 0
-56.9249 0
-56.4249 0
-55.9249 0
-55.4249 0
-54.9249 0
-54.4249 0
-53.9249 0
-53.4249 0
-52.9249 0
-52.4249 0
-51.9249 0
-51.4249 0
-50.9249 0
-50.4249 0
-49.9249 0
-49.4249 0
-48.9249 0
-48.4249 0
-47.9249 0
-47.4249 0
-46.9249 0
-46.4249 0
-45.9249 0
-45.4249 0
-44.9249 0
-44.4249 0
-43.9249 0
-43.4249 0
-42.9249 0
-42.4249 0
-41.9249 0
-41.4249 0
-40.9249 0
-40.4249 0
-39.9249 0
-39.4249 0
-38.9249 0
-38.4249 0
-37.9249 0
-37.4249 0
-36.9249 0
-36.4249 0
-35.9249 0
-35.4249 0
-34.9249 0
-34.4249 0
-33.9249 0
-33.4249 0
-32.9249 0
-32.4249 0.000282946
-31.9249 0.000565892
-31.4249 0.000565892
-30.9249 0.00254651
-30.4249 0.00509303
-29.9249 0.00848838
-29.4249 0.0200892
-28.9249 0.0483838
-28.4249 0.0746977
-27.9249 0.140907
-27.4249 0.248427
-26.9249 0.406593
-26.4249 0.627574
-25.9249 0.890431
-25.4249 1.23676
-24.9249 1.58818
-24.4249 1.93875
-23.9249 2.28705
-23.4249 2.41466
-22.9249 2.53095
-22.4249 2.51765
-21.9249 2.47606
-21.4249 2.43418
-20.9249 2.38948
-20.4249 2.50181
-19.9249 2.50237
-19.4249 2.46955
-18.9249 2.33544
-18.4249 2.09097
-17.9249 1.78284
-17.4249 1.38813
-16.9249 1.0104
-16.4249 0.705101
-15.9249 0.475632
-15.4249 0.291151
-14.9249 0.174578
-14.4249 0.102709
-13.9249 0.0531938
-13.4249 0.0291434
-12.9249 0.0138644
-12.4249 0.0101861
-11.9249 0.00226357
-11.4249 0.000848838
-10.9249 0.000848838
-10.4249 0.000282946
-9.92486 0
-9.42486 0
-8.92486 0
-8.42486 0
-7.92486 0
-7.42486 0
-6.92486 0
-6.42486 0
-5.92486 0
-5.42486 0
-4.92486 0
-4.42486 0
-3.92486 0
-3.42486 0
-2.92486 0
-2.42486 0
-1.92486 0
-1.42486 0
-0.924865 0
-0.424865 0
0.0751353 0
0.575135 0
1.07514 0
1.57514 0
2.07514 0
2.57514 0
3.07514 0
3.57514 0
4.07514 0
4.57514 0
5.07514 0
5.57514 0
6.07514 0
6.57514 0
7.07514 0
7.57514 0
8.07514 0
8.57514 0
9.07514 0
9.57514 0.000565892
10.0751 0
10.5751 0.000282946
11.0751 0
11.5751 0.00169768
12.0751 0.00396124
12.5751 0.00481008
13.0751 0.0135814
13.5751 0.0333876
14.0751 0.0492326
14.5751 0.0976164
15.0751 0.171182
15.5751 0.295113
16.0751 0.470539
16.5751 0.726605
17.0751 1.01436
17.5751 1.3771
18.0751 1.76021
18.5751 2.08107
19.0751 2.33713
19.5751 2.4489
20.0751 2.50322
20.5751 2.5052
21.0751 2.44211
21.5751 2.4339
22.0751 2.4605
22.5751 2.49558
23.0751 2.49558
23.5751 2.44805
24.0751 2.28649
24.5751 1.99053
25.0751 1.62552
25.5751 1.23563
26.0751 0.90373
26.5751 0.613144
27.0751 0.386787
27.5751 0.227489
28.0751 0.136097
28.5751 0.0755466
29.0751 0.0398954
29.5751 0.020938
30.0751 0.00905427
30.5751 0.00396124
31.0751 0.00113178
31.5751 0.000848838
32.0751 0
32.5751 0.000565892
33.0751 0.000565892
33.5751 0
34.0751 0.000282946
34.5751 0
35.0751 0
35.5751 0
36.0751 0
36.5751 0
37.0751 0
37.5751 0
38.0751 0
38.5751 0
39.0751 0
39.5751 0
40.0751 0
40.5751 0
41.0751 0
41.5751 0
42.0751 0
42.5751 0
43.0751 0
43.5751 0
44.0751 0
44.5751 0
45.0751 0
45.5751 0
46.0751 0
46.5751 0
47.0751 0
47.5751 0
48.0751 0
48.5751 0
49.0751 0
49.5751 0
50.0751 0
50.5751 0
51.0751 0
51.5751 0
52.0751 0
52.5751 0
53.0751 0
53.5751 0
54.0751 0
54.5751 0
55.0751 0
55.5751 0
56.0751 0
56.5751 0
57.0751 0
57.5751 0
58.0751 0
58.5751 0
59.0751 0
59.5751 0
60.0751 0
60.5751 0
61.0751 0
61.5751 0
62.0751 0
62.5751 0
63.0751 0
63.5751 0
64.0751 0
64.5751 0
65.0751 0
65.5751 0
66.0751 0
66.5751 0
67.0751 0
67.5751 0
68.0751 0
68.5751 0
69.0751 0
69.5751 0
70.0751 0
70.5751 0
71.0751 0
71.5751 0
72.0751 0
72.5751 0
73.0751 0
73.5751 0
74.0751 0
