# z rho/M
-72.3585 0
-71.8585 0
-71.3585 0
-70.8585 0
-70.3585 0
-69.8585 0
-69.3585 0
-68.8585 0
-68.3585 0
-67.8585 0
-67.3585 0
-66.8585 0
-66.3585 0
-65.8585 0
-65.3585 0
-64.8585 0
-64.3585 0
-63.8585 0
-63.3585 0
-62.8585 0
-62.3585 0
-61.8585 0
-61.3585 0
-60.8585 0
-60.3585 0
-59.8585 0
-59.3585 0
-58.8585 0
-58.3585 0
-57.8585 0
-57.3585 0
-56.8585 0
-56.3585 0
-55.8585 0
-55.3585 0
-54.8585 0
-54.3585 0
-53.8585 0
-53.3585 0
-52.8585 0
-52.3585 0
-51.8585 0
-51.3585 0
-50.8585 0
-50.3585 0
-49.8585 0
-49.3585 0
-48.8585 0
-48.3585 0
-47.8585 0
-47.3585 0
-46.8585 0
-46.3585 0
-45.8585 0
-45.3585 0
-44.8585 0
-44.3585 0
-43.8585 0
-43.3585 0
-42.8585 0
-42.3585 0
-41.8585 0
-41.3585 0
-40.8585 0
-40.3585 0
-39.8585 0
-39.3585 0
-38.8585 0
-38.3585 0
-37.8585 0
-37.3585 0
-36.8585 0
-36.3585 0
-35.8585 0
-35.3585 0.00027509
-34.8585 0.00027509
-34.3585 0.00082527
-33.8585 0
-33.3585 0
-32.8585 0.00055018
-32.3585 0
-31.8585 0.00082527
-31.3585 0.00220072
-30.8585 0.0055018
-30.3585 0.00880288
-29.8585 0.0173307
-29.3585 0.0264086
-28.8585 0.0484158
-28.3585 0.0927053
-27.8585 0.170006
-27.3585 0.270689
-26.8585 0.437668
-26.3585 0.67122
-25.8585 0.953737
-25.3585 1.26431
-24.8585 1.54711
-24.3585 1.89207
-23.8585 2.14185
-23.3585 2.32093
-22.8585 2.37293
-22.3585 2.40044
-21.8585 2.40814
-21.3585 2.42024
-20.8585 2.40979
-20.3585 2.41226
-19.8585 2.40649
-19.3585 2.32341
-18.8585 2.17871
-18.3585 1.94654
-17.8585 1.66732
-17.3585 1.28357
-16.8585 1.02774
-16.3585 0.68855
-15.8585 0.493787
-15.3585 0.301224
-14.8585 0.185136
-14.3585 0.116088
-13.8585 0.0673971
-13.3585 0.0316354
-12.8585 0.0189812
-12.3585 0.00797761
-11.8585 0.00632707
-11.3585 0.00165054
-10.8585 0.00165054
-10.3585 0.00192563
-9.85846 0.00082527
-9.35846 0.00110036
-8.85846 0.00055018
-8.35846 0
-7.85846 0.00055018
-7.35846 0
-6.85846 0
-6.35846 0
-5.85846 0.00027509
-5.35846 0
-4.85846 0
-4.35846 0
-3.85846 0
-3.35846 0.00027509
-2.85846 0
-2.35846 0
-1.85846 0
-1.35846 0
-0.858458 0
-0.358458 0
0.141542 0
0.641542 0
1.14154 0
1.64154 0
2.14154 0
2.64154 0
3.14154 0
3.64154 0
4.14154 0
4.64154 0
5.14154 0
5.64154 0
6.14154 0
6.64154 0
7.14154 0
7.64154 0
8.14154 0
8.64154 0
9.14154 0
9.64154 0.00027509
10.1415 0.00055018
10.6415 0.00082527
11.1415 0.00082527
11.6415 0.00220072
12.1415 0.00577689
12.6415 0.012104
13.1415 0.0198065
13.6415 0.0319104
14.1415 0.06107
14.6415 0.12104
15.1415 0.180734
15.6415 0.296822
16.1415 0.493236
16.6415 0.71716
17.1415 0.998302
17.6415 1.30173
18.1415 1.65494
18.6415 1.97102
19.1415 2.16358
19.6415 2.34872
20.1415 2.4318
20.6415 2.35395
21.1415 2.40951
21.6415 2.40869
22.1415 2.42629
22.6415 2.41914
23.1415 2.39878
23.6415 2.2992
24.1415 2.10829
24.6415 1.90637
25.1415 1.54518
25.6415 1.27119
26.1415 0.947135
26.6415 0.655815
27.1415 0.420613
27.6415 0.288019
28.1415 0.171656
28.6415 0.0998577
29.1415 0.0552931
29.6415 0.0332859
30.1415 0.0123791
30.6415 0.00632707
31.1415 0.00302599
31.6415 0.00165054
32.1415 0.00110036
32.6415 0
33.1415 0
33.6415 0
34.1415 0
34.6415 0
35.1415 0
35.6415 0
36.1415 0
36.6415 0
37.1415 0
37.6415 0
38.1415 0
38.6415 0
39.1415 0
39.6415 0
40.1415 0
40.6415 0
41.1415 0
41.6415 0
42.1415 0
42.6415 0
43.1415 0
43.6415 0
44.1415 0
44.6415 0
45.1415 0
45.6415 0
46.1415 0
46.6415 0
47.1415 0
47.6415 0
48.1415 0
48.6415 0
49.1415 0
49.6415 0
50.1415 0
50.6415 0
51.1415 0
51.6415 0
52.1415 0
52.6415 0
53.1415 0
53.6415 0
54.1415 0
54.6415 0
55.1415 0
55.6415 0
56.1415 0
56.6415 0
57.1415 0
57.6415 0
58.1415 0
58.6415 0
59.1415 0
59.6415 0
60.1415 0
60.6415 0
61.1415 0
61.6415 0
62.1415 0
62.6415 0
63.1415 0
63.6415 0
64.1415 0
64.6415 0
65.1415 0
65.6415 0
66.1415 0
66.6415 0
67.1415 0
67.6415 0
68.1415 0
68.6415 0
69.1415 0
69.6415 0
70.1415 0
70.6415 0
71.1415 0
71.6415 0
72.1415 0
