# z rho/M
-71.3573 0
-70.8573 0
-70.3573 0
-69.8573 0
-69.3573 0
-68.8573 0
-68.3573 0
-67.8573 0
-67.3573 0
-66.8573 0
-66.3573 0
-65.8573 0
-65.3573 0
-64.8573 0
-64.3573 0
-63.8573 0
-63.3573 0
-62.8573 0
-62.3573 0
-61.8573 0
-61.3573 0
-60.8573 0
-60.3573 0
-59.8573 0
-59.3573 0
-58.8573 0
-58.3573 0
-57.8573 0
-57.3573 0
-56.8573 0
-56.3573 0
-55.8573 0
-55.3573 0
-54.8573 0
-54.3573 0
-53.8573 0
-53.3573 0
-52.8573 0
-52.3573 0
-51.8573 0
-51.3573 0
-50.8573 0
-50.3573 0
-49.8573 0
-49.3573 0
-48.8573 0
-48.3573 0
-47.8573 0
-47.3573 0
-46.8573 0
-46.3573 0
-45.8573 0
-45.3573 0
-44.8573 0
-44.3573 0
-43.8573 0
-43.3573 0
-42.8573 0
-42.3573 0
-41.8573 0
-41.3573 0
-40.8573 0
-40.3573 0
-39.8573 0
-39.3573 0
-38.8573 0
-38.3573 0
-37.8573 0
-37.3573 0
-36.8573 0
-36.3573 0
-35.8573 0
-35.3573 0
-34.8573 0
-34.3573 0
-33.8573 0
-33.3573 0
-32.8573 0.000271284
-32.3573 0
-31.8573 0.000813851
-31.3573 0.00108514
-30.8573 0.00189899
-30.3573 0.00271284
-29.8573 0.0127503
-29.3573 0.023873
-28.8573 0.04015
-28.3573 0.0683635
-27.8573 0.129402
-27.3573 0.228421
-26.8573 0.359722
-26.3573 0.558573
-25.8573 0.786723
-25.3573 1.1261
-24.8573 1.44133
-24.3573 1.79373
-23.8573 2.04711
-23.3573 2.24135
-22.8573 2.34715
-22.3573 2.40574
-21.8573 2.41877
-21.3573 2.36912
-20.8573 2.43233
-20.3573 2.42473
-19.8573 2.43748
-19.3573 2.44562
-18.8573 2.28882
-18.3573 2.05769
-17.8573 1.73269
-17.3573 1.43428
-16.8573 1.0949
-16.3573 0.811952
-15.8573 0.586787
-15.3573 0.412623
-14.8573 0.282406
-14.3573 0.191255
-13.8573 0.135642
-13.3573 0.0968483
-12.8573 0.0773159
-12.3573 0.0577834
-11.8573 0.0417777
-11.3573 0.0333679
-10.8573 0.0233304
-10.3573 0.0184473
-9.85729 0.0149206
-9.35729 0.00732466
-8.85729 0.00678209
-8.35729 0.00596824
-7.85729 0.00352669
-7.35729 0.00271284
-6.85729 0.0016277
-6.35729 0.00108514
-5.85729 0.000542568
-5.35729 0.000813851
-4.85729 0
-4.35729 0
-3.85729 0
-3.35729 0.000271284
-2.85729 0
-2.35729 0
-1.85729 0
-1.35729 0
-0.857289 0
-0.357289 0
0.142711 0
0.642711 0
1.14271 0
1.64271 0
2.14271 0.000271284
2.64271 0.000271284
3.14271 0.000271284
3.64271 0.000542568
4.14271 0
4.64271 0.000542568
5.14271 0.00189899
5.64271 0.00135642
6.14271 0.00325541
6.64271 0.00325541
7.14271 0.00515439
7.64271 0.00705338
8.14271 0.00488311
8.64271 0.00461182
9.14271 0.00569696
9.64271 0.00976622
10.1427 0.0113939
10.6427 0.0119365
11.1427 0.0135642
11.6427 0.0157345
12.1427 0.0154632
12.6427 0.0271284
13.1427 0.0444905
13.6427 0.0596824
14.1427 0.104716
14.6427 0.15436
15.1427 0.229235
15.6427 0.366504
16.1427 0.533344
16.6427 0.773701
17.1427 1.06343
17.6427 1.36646
18.1427 1.72509
18.6427 1.97847
19.1427 2.19007
19.6427 2.34579
20.1427 2.374
20.6427 2.37455
21.1427 2.32924
21.6427 2.33602
22.1427 2.35718
22.6427 2.37183
23.1427 2.28095
23.6427 2.135
24.1427 1.92042
24.6427 1.62987
25.1427 1.28914
25.6427 1.0146
26.1427 0.710221
26.6427 0.47122
27.1427 0.31279
27.6427 0.187186
28.1427 0.114482
28.6427 0.0591399
29.1427 0.0298412
29.6427 0.0149206
30.1427 0.00895237
30.6427 0.00325541
31.1427 0.00217027
31.6427 0.0016277
32.1427 0.000271284
32.6427 0.000271284
33.1427 0.000542568
33.6427 0
34.1427 0
34.6427 0
35.1427 0.000271284
35.6427 0
36.1427 0
36.6427 0
37.1427 0
37.6427 0
38.1427 0
38.6427 0
39.1427 0
39.6427 0
40.1427 0
40.6427 0
41.1427 0
41.6427 0
42.1427 0
42.6427 0
43.1427 0
43.6427 0
44.1427 0
44.6427 0
45.1427 0
45.6427 0
46.1427 0
46.6427 0
47.1427 0
47.6427 0
48.1427 0
48.6427 0
49.1427 0
49.6427 0
50.1427 0
50.6427 0
51.1427 0
51.6427 0
52.1427 0
52.6427 0
53.1427 0
53.6427 0
54.1427 0
54.6427 0
55.1427 0
55.6427 0
56.1427 0
56.6427 0
57.1427 0
57.6427 0
58.1427 0
58.6427 0
59.1427 0
59.6427 0
60.1427 0
60.6427 0
61.1427 0
61.6427 0
62.1427 0
62.6427 0
63.1427 0
63.6427 0
64.1427 0
64.6427 0
65.1427 0
65.6427 0
66.1427 0
66.6427 0
67.1427 0
67.6427 0
68.1427 0
68.6427 0
69.1427 0
69.6427 0
70.1427 0
70.6427 0
71.1427 0
