# z rho/M
-75.6536 0
-75.1536 0
-74.6536 0
-74.1536 0
-73.6536 0
-73.1536 0
-72.6536 0
-72.1536 0
-71.6536 0
-71.1536 0
-70.6536 0
-70.1536 0
-69.6536 0
-69.1536 0
-68.6536 0
-68.1536 0
-67.6536 0
-67.1536 0
-66.6536 0
-66.1536 0
-65.6536 0
-65.1536 0
-64.6536 0
-64.1536 0
-63.6536 0
-63.1536 0
-62.6536 0
-62.1536 0
-61.6536 0
-61.1536 0
-60.6536 0
-60.1536 0
-59.6536 0
-59.1536 0
-58.6536 0
-58.1536 0
-57.6536 0
-57.1536 0
-56.6536 0
-56.1536 0
-55.6536 0
-55.1536 0
-54.6536 0
-54.1536 0
-53.6536 0
-53.1536 0
-52.6536 0
-52.1536 0
-51.6536 0
-51.1536 0
-50.6536 0
-50.1536 0
-49.6536 0
-49.1536 0
-48.6536 0
-48.1536 0
-47.6536 0
-47.1536 0
-46.6536 0
-46.1536 0
-45.6536 0
-45.1536 0
-44.6536 0
-44.1536 0
-43.6536 0
-43.1536 0
-42.6536 0
-42.1536 0
-41.6536 0
-41.1536 0
-40.6536 0
-40.1536 0
-39.6536 0
-39.1536 0
-38.6536 0
-38.1536 0
-37.6536 0
-37.1536 0
-36.6536 0
-36.1536 0
-35.6536 0
-35.1536 0
-34.6536 0
-34.1536 0
-33.6536 0
-33.1536 0
-32.6536 0.000287617
-32.1536 0.00115047
-31.6536 0.00115047
-31.1536 0.00373902
-30.6536 0.00431426
-30.1536 0.0146685
-29.6536 0.0235846
-29.1536 0.0500454
-28.6536 0.0836966
-28.1536 0.133167
-27.6536 0.235271
-27.1536 0.414169
-26.6536 0.629019
-26.1536 0.89564
-25.6536 1.27443
-25.1536 1.64776
-24.6536 2.0254
-24.1536 2.32136
-23.6536 2.47236
-23.1536 2.57619
-22.6536 2.51205
-22.1536 2.51751
-21.6536 2.4039
-21.1536 2.45683
-20.6536 2.56008
-20.1536 2.58165
-19.6536 2.5247
-19.1536 2.3809
-18.6536 2.14879
-18.1536 1.75935
-17.6536 1.37654
-17.1536 1.03628
-16.6536 0.696321
-16.1536 0.487799
-15.6536 0.30171
-15.1536 0.17746
-14.6536 0.0914623
-14.1536 0.0532092
-13.6536 0.0276113
-13.1536 0.0140932
-12.6536 0.00603996
-12.1536 0.00316379
-11.6536 0.00143809
-11.1536 0.000575234
-10.6536 0
-10.1536 0
-9.65357 0
-9.15357 0
-8.65357 0
-8.15357 0
-7.65357 0
-7.15357 0
-6.65357 0
-6.15357 0
-5.65357 0
-5.15357 0
-4.65357 0
-4.15357 0
-3.65357 0
-3.15357 0
-2.65357 0
-2.15357 0
-1.65357 0
-1.15357 0
-0.653566 0
-0.153566 0
0.346434 0
0.846434 0
1.34643 0
1.84643 0
2.34643 0
2.84643 0
3.34643 0
3.84643 0
4.34643 0
4.84643 0
5.34643 0
5.84643 0
6.34643 0
6.84643 0
7.34643 0
7.84643 0
8.34643 0
8.84643 0
9.34643 0.000287617
9.84643 0
10.3464 0.00115047
10.8464 0.000862852
11.3464 0.00201332
11.8464 0.00517711
12.3464 0.00949137
12.8464 0.0163942
13.3464 0.0313503
13.8464 0.0595368
14.3464 0.103255
14.8464 0.185226
15.3464 0.290206
15.8464 0.448108
16.3464 0.706676
16.8464 1.03456
17.3464 1.39724
17.8464 1.79674
18.3464 2.10766
18.8464 2.38003
19.3464 2.54052
19.8464 2.54484
20.3464 2.49192
20.8464 2.43382
21.3464 2.47523
21.8464 2.49911
22.3464 2.57532
22.8464 2.54455
23.3464 2.51262
23.8464 2.31187
24.3464 2.03921
24.8464 1.64086
25.3464 1.27645
25.8464 0.894202
26.3464 0.610611
26.8464 0.400938
27.3464 0.253391
27.8464 0.140357
28.3464 0.0788071
28.8464 0.0425674
29.3464 0.027036
29.8464 0.0115047
30.3464 0.00287617
30.8464 0.00143809
31.3464 0.000575234
31.8464 0.000287617
32.3464 0
32.8464 0
33.3464 0
33.8464 0
34.3464 0
34.8464 0
35.3464 0
35.8464 0
36.3464 0
36.8464 0
37.3464 0
37.8464 0
38.3464 0
38.8464 0
39.3464 0
39.8464 0
40.3464 0
40.8464 0
41.3464 0
41.8464 0
42.3464 0
42.8464 0
43.3464 0
43.8464 0
44.3464 0
44.8464 0
45.3464 0
45.8464 0
46.3464 0
46.8464 0
47.3464 0
47.8464 0
48.3464 0
48.8464 0
49.3464 0
49.8464 0
50.3464 0
50.8464 0
51.3464 0
51.8464 0
52.3464 0
52.8464 0
53.3464 0
53.8464 0
54.3464 0
54.8464 0
55.3464 0
55.8464 0
56.3464 0
56.8464 0
57.3464 0
57.8464 0
58.3464 0
58.8464 0
59.3464 0
59.8464 0
60.3464 0
60.8464 0
61.3464 0
61.8464 0
62.3464 0
62.8464 0
63.3464 0
63.8464 0
64.3464 0
64.8464 0
65.3464 0
65.8464 0
66.3464 0
66.8464 0
67.3464 0
67.8464 0
68.3464 0
68.8464 0
69.3464 0
69.8464 0
70.3464 0
70.8464 0
71.3464 0
71.8464 0
72.3464 0
72.8464 0
73.3464 0
73.8464 0
74.3464 0
74.8464 0
75.3464 0
